continent,country_code,latitude,longitude,temperature,max_temperature,min_temperature,humidity,wind_speed,precipitation,uv_index,condition,event_type,year,month,day
nar,USA,38.37220857,-96.7606,18.9,26.2,11.0,63,16.6,0.0,7,Sunny,EQ,2024,9,25
nar,USA,45.154667,-112.612333,16.9,27.8,6.6,46,29.5,0.0,7,Sunny,EQ,2024,9,25
nar,USA,39.3983,-117.6915,14.7,22.3,6.7,26,27.7,0.0,6,Sunny,EQ,2024,9,25
nar,USA,45.0265,-111.927333,16.2,21.9,11.5,41,20.2,0.0,6,Sunny,EQ,2024,9,25
nar,USA,29.94900857,-83.9,27.2,27.5,26.8,82,58.7,176.69,6,Overcast,SW,2024,9,27
nar,USA,38.5,-79.0,19.9,21.5,18.6,98,23.0,50.85,5,Moderate or heavy rain shower,DR,2024,9,27
nar,USA,31.5,-83.7,23.5,24.3,22.4,96,38.2,208.97,5,Moderate or heavy rain shower,TC,2024,9,26
nar,MEX,19.80073602,-106.0,29.2,34.7,26.4,82,20.5,0.0,7,Thundery outbreaks possible,TC,2024,9,26
nar,MEX,17.44900857,-102.6,28.9,31.4,27.2,68,11.2,0.0,7,Overcast,SW,2024,9,26
nar,MEX,24.8721093,-97.98160697,27.7,30.5,25.2,81,16.2,3.07,7,Light rain shower,FL,2024,9,25
nar,USA,35.8395,-121.4625,13.7,15.8,11.8,91,11.2,0.0,4,Fog,EQ,2024,9,25
nar,USA,60.085,-148.4386,6.6,7.5,5.6,90,13.3,5.61,2,Light drizzle,EQ,2024,9,25
nar,MEX,18.217,-92.0,26.7,30.3,24.4,87,16.9,6.73,7,Light rain shower,DR,2024,9,25
nar,USA,35.9165,-95.165833,18.7,25.1,14.1,80,15.5,0.0,6,Fog,EQ,2024,9,24
nar,USA,33.593166,-118.42717,15.5,16.3,15.2,98,19.1,0.0,4,Fog,EQ,2024,9,24
nar,USA,65.86,-150.0725,1.6,3.7,-1.0,82,7.9,1.22,1,Light sleet,EQ,2024,9,24
nar,USA,41.9292,-119.5301,17.0,27.3,8.2,36,9.7,0.0,7,Sunny,EQ,2024,9,24
nar,USA,40.49017524,-125.3045,20.9,27.5,16.1,56,7.6,0.0,6,Overcast,EQ,2024,9,24
nar,MEX,20.74900857,-86.2,26.4,27.2,25.6,90,57.2,206.1,6,Moderate or heavy rain shower,SW,2024,9,25
nar,USA,29.5,-84.2,27.8,28.2,27.0,80,34.6,0.0,6,Cloudy,TC,2024,9,25
nar,MEX,17.14900857,-101.0,26.3,29.4,23.4,82,9.0,7.35,6,Overcast,SW,2024,9,25
nar,MEX,16.7,-100.9,27.3,31.0,24.6,74,10.4,0.0,7,Cloudy,TC,2024,9,24
nar,USA,36.0547,-115.558,27.5,35.6,20.6,20,7.2,0.0,9,Sunny,EQ,2024,9,23
nar,USA,36.96850857,-120.0948333,27.5,39.9,16.5,31,13.3,0.0,9,Sunny,EQ,2024,9,23
nar,FRA,16.42240857,-61.95,29.0,29.4,28.3,70,22.0,1.46,7,Partly cloudy,EQ,2024,9,23
nar,USA,57.026667,-135.688,11.1,11.5,10.5,96,18.7,76.71,3,Light rain shower,EQ,2024,9,23
nar,MEX,31.909167,-116.730667,20.3,25.0,16.6,75,14.4,0.0,7,Partly cloudy,EQ,2024,9,23
nar,USA,46.65767524,-119.7968333,19.9,27.8,12.8,59,18.4,0.0,7,Sunny,EQ,2024,9,23
nar,USA,63.16400857,-164.2482,4.1,6.9,1.8,68,41.4,0.0,3,Partly cloudy,EQ,2024,9,22
nar,USA,39.3525,-111.883,14.1,24.0,6.3,51,14.8,0.0,6,Sunny,EQ,2024,9,22
nar,USA,34.22328657,-97.946306,26.7,31.7,21.2,59,32.4,0.0,7,Overcast,WF,2024,9,22
nar,USA,67.66660857,-160.4719,-0.1,3.9,-3.0,62,26.3,0.0,2,Sunny,EQ,2024,9,22
nar,USA,34.206333,-120.118167,18.0,22.9,13.2,77,11.9,0.0,6,Partly cloudy,EQ,2024,9,22
nar,USA,44.9645,-122.4875,16.6,21.8,12.4,60,8.6,0.0,6,Sunny,EQ,2024,9,22
nar,FRA,14.56770857,-60.7259,28.4,30.0,27.2,78,16.6,1.47,7,Patchy rain possible,EQ,2024,9,22
nar,USA,60.9481,-155.7836,3.3,7.2,0.4,66,13.7,0.0,2,Overcast,EQ,2024,9,22
nar,USA,38.594833,-112.6195,15.6,21.8,11.3,39,18.7,0.0,6,Sunny,EQ,2024,9,22
nar,USA,65.6351,-152.8915,0.9,3.4,-1.5,84,8.3,0.48,1,Light snow showers,EQ,2024,9,21
nar,USA,37.868,-122.6345,13.5,15.5,11.8,90,14.8,0.0,4,Mist,EQ,2024,9,21
nar,USA,35.19362557,-111.720667,12.3,15.8,9.5,56,21.2,0.0,4,Thundery outbreaks possible,WF,2024,9,21
nar,USA,44.377667,-112.631833,5.0,13.1,-2.0,59,10.8,0.0,4,Partly cloudy,EQ,2024,9,21
nar,USA,42.30867524,-124.5663333,15.2,18.5,12.4,72,36.7,0.0,5,Partly cloudy,EQ,2024,9,21
nar,USA,48.827667,-112.6495,8.5,16.3,0.9,62,21.6,0.0,4,Overcast,EQ,2024,9,21
nar,USA,40.7024,-74.7658,19.0,20.6,17.3,80,15.8,3.36,5,Moderate rain at times,EQ,2024,9,20
nar,USA,39.269667,-110.9945,16.6,25.6,8.6,27,16.6,0.0,7,Sunny,EQ,2024,9,20
nar,USA,34.75596157,-98.555844,31.0,39.5,22.7,46,28.1,0.0,9,Sunny,WF,2024,9,20
nar,USA,48.1645,-115.114833,12.4,14.4,9.4,53,20.2,0.0,4,Sunny,EQ,2024,9,20
nar,USA,60.4922,-158.9398,6.8,9.6,4.0,81,12.6,0.64,2,Patchy rain possible,EQ,2024,9,20
nar,USA,66.3349,-154.8132,1.5,3.6,-0.9,82,6.1,0.57,1,Moderate or heavy snow showers,EQ,2024,9,20
nar,MEX,24.21740857,-103.4511,18.1,23.8,12.9,74,14.4,0.0,5,Fog,EQ,2024,9,20
nar,USA,43.7675,-121.3035,13.9,19.0,9.6,54,17.6,0.0,5,Sunny,EQ,2024,9,19
nar,USA,61.933833,-144.018167,-4.3,-1.6,-6.7,91,10.1,6.57,1,Moderate or heavy snow showers,EQ,2024,9,19
nar,USA,29.551,-98.875,29.7,35.1,24.5,66,20.2,0.0,8,Overcast,EQ,2024,9,19
nar,USA,69.16970857,-146.8919,2.6,5.7,0.4,72,5.8,0.18,2,Patchy rain possible,EQ,2024,9,19
nar,USA,38.96700857,-90.74683333,24.4,32.0,16.8,60,16.2,0.0,8,Partly cloudy,EQ,2024,9,19
nar,USA,51.49190857,176.2884,9.5,9.9,9.2,96,42.8,17.92,2,Light rain shower,EQ,2024,9,19
nar,USA,37.28190857,-97.949,29.8,37.7,22.3,55,28.4,1.06,9,Sunny,EQ,2024,9,19
nar,USA,63.76419143,-160.9768,6.4,7.4,5.6,90,16.6,3.59,2,Light rain shower,EQ,2024,9,18
nar,USA,66.2635,-150.0136,5.1,8.6,1.9,79,9.7,0.45,2,Patchy rain possible,EQ,2024,9,18
nar,USA,41.190333,-122.1825,14.6,20.4,10.4,70,9.4,19.22,5,Patchy rain possible,EQ,2024,9,18
nar,USA,30.915,-103.201,27.8,34.1,21.9,62,40.3,5.41,7,Thundery outbreaks possible,EQ,2024,9,18
nar,USA,47.600333,-113.906667,9.5,12.0,6.4,93,9.4,82.09,3,Heavy rain,EQ,2024,9,18
nar,USA,52.04750857,178.2976,9.5,9.8,9.2,90,30.6,0.31,2,Patchy rain possible,EQ,2024,9,18
nar,USA,63.1357,-142.9076,5.4,7.8,3.2,76,15.8,0.84,2,Light drizzle,EQ,2024,9,18
nar,USA,34.07074435,-78.24320644,24.1,28.0,20.8,86,10.1,0.0,6,Mist,FL,2024,9,18
nar,USA,47.729,-116.103833,10.3,13.7,5.2,84,8.3,2.31,3,Mist,EQ,2024,9,17
nar,USA,41.471667,-112.618333,13.6,18.1,10.1,61,30.6,0.0,4,Thundery outbreaks possible,EQ,2024,9,17
nar,USA,56.2747,-158.5933,9.5,11.2,7.9,83,43.2,8.14,3,Light drizzle,EQ,2024,9,17
nar,MEX,18.5,-99.0,23.0,27.5,19.2,71,7.2,0.0,6,Overcast,DR,2024,9,17
nar,USA,65.7272,-155.1466,7.5,8.6,6.7,88,18.0,4.07,2,Light rain shower,EQ,2024,9,16
nar,USA,39.28284157,-109.064667,19.7,26.5,13.7,44,36.7,4.03,6,Patchy light rain with thunder,WF,2024,9,16
nar,USA,47.748,-118.907167,18.4,26.0,12.2,33,17.6,0.0,7,Sunny,EQ,2024,9,16
nar,USA,48.52930857,-104.567,22.9,30.6,15.5,43,23.0,0.53,8,Sunny,WF,2024,9,16
nar,MEX,32.247333,-115.1155,27.1,34.0,21.2,32,34.9,0.0,8,Sunny,EQ,2024,9,16
nar,CAN,51.44280857,-130.8555,13.7,14.1,13.1,91,20.2,11.5,3,Light rain,EQ,2024,9,16
nar,CAN,52.10282039,-128.220613,13.6,16.6,11.9,86,8.6,6.9,4,Light drizzle,EQ,2024,9,16
nar,USA,19.47000857,-155.287,24.2,25.2,23.2,84,16.6,10.77,6,Light rain shower,VO,2024,9,16
nar,USA,34.2233419,-80.72466667,23.5,28.2,19.8,71,27.7,1.65,6,Light drizzle,EQ,2024,9,15
nar,CAN,50.12717082,-127.5996505,12.2,15.0,10.1,82,25.9,0.0,4,Partly cloudy,EQ,2024,9,15
nar,CAN,51.65310857,-130.6214,12.9,13.5,12.2,82,23.4,0.1,3,Overcast,EQ,2024,9,15
nar,MEX,25.54900857,-109.5,27.9,31.0,25.5,69,16.9,0.08,7,Cloudy,SW,2024,9,15
nar,USA,35.525,-84.558833,22.7,29.9,17.0,60,19.8,0.0,7,Partly cloudy,EQ,2024,9,15
nar,DOM,19.75850857,-68.2031,28.6,30.8,27.0,79,22.3,2.29,7,Patchy rain possible,EQ,2024,9,14
nar,USA,68.04570857,-151.464,1.6,4.3,-0.7,88,15.1,0.37,1,Light freezing rain,EQ,2024,9,14
nar,CAN,59.54690857,-136.3231,10.0,12.8,5.9,79,10.1,0.05,3,Patchy rain possible,EQ,2024,9,14
nar,USA,40.905833,-123.947333,14.2,17.6,11.8,84,14.0,0.01,4,Overcast,EQ,2024,9,14
nar,USA,66.46140857,-162.1792,8.2,9.8,6.9,77,38.5,4.57,2,Light drizzle,EQ,2024,9,14
nar,USA,41.42610857,-106.753,14.0,23.9,5.4,20,30.6,0.0,6,Sunny,EQ,2024,9,14
nar,USA,28.57900857,-98.477,30.5,36.6,25.4,55,23.4,0.0,8,Cloudy,EQ,2024,9,14
nar,MEX,19.26328485,-104.6049737,28.1,30.7,25.9,80,14.8,0.16,7,Patchy rain possible,FL,2024,9,14
nar,GTM,15.60641795,-91.64422167,14.8,24.0,7.8,76,9.4,5.35,5,Light rain shower,FL,2024,9,14
nar,USA,42.47850857,-105.527833,17.3,24.1,10.7,24,31.3,0.0,6,Sunny,WF,2024,9,13
nar,USA,35.54900857,-91.5,18.7,20.3,17.7,94,27.4,12.33,5,Light rain shower,SW,2024,9,13
nar,USA,48.4975,-119.9826667,13.0,22.5,1.5,60,10.1,0.0,6,Sunny,Misc,2024,9,13
nar,USA,29.95164955,-90.40420596,23.9,29.1,19.3,76,10.8,0.0,6,Mist,FL,2024,9,13
nar,USA,43.40383263,-102.4504253,26.7,33.8,19.9,23,46.8,0.33,8,Partly cloudy,WF,2024,9,12
nar,USA,47.63017524,-123.998,12.9,15.6,10.9,87,11.9,0.0,5,Partly cloudy,EQ,2024,9,12
nar,USA,46.13547127,-101.2336063,27.4,34.9,20.2,27,48.2,4.45,7,Patchy rain possible,WF,2024,9,12
nar,CAN,49.86810857,-123.6291,13.7,16.1,11.0,80,13.3,0.01,4,Cloudy,EQ,2024,9,12
nar,USA,43.62678637,-100.7616667,28.4,35.1,21.5,22,45.7,0.0,9,Sunny,WF,2024,9,12
nar,USA,41.73728657,-105.458417,16.4,23.4,9.2,30,42.8,0.0,6,Partly cloudy,WF,2024,9,12
nar,USA,64.09370857,-153.0173,6.8,10.1,4.2,86,11.2,4.91,3,Light rain,EQ,2024,9,12
nar,USA,45.00417557,-105.61705,24.2,30.4,20.1,25,38.5,0.09,7,Patchy rain possible,WF,2024,9,11
nar,USA,59.3159,-155.5778,10.5,11.1,10.0,92,39.6,22.2,3,Moderate rain,EQ,2024,9,11
nar,USA,40.18170857,-80.4549,20.2,28.6,12.9,53,10.1,0.0,7,Sunny,EQ,2024,9,11
nar,DOM,19.6784,-71.3481,27.8,35.7,23.1,71,15.8,6.75,8,Light rain shower,EQ,2024,9,11
nar,DOM,19.72740857,-71.3481,27.8,35.7,23.1,71,15.8,6.75,8,Light rain shower,EQ,2024,9,11
nar,USA,60.7047,-144.0392,8.3,9.5,7.4,96,22.3,32.89,2,Light rain shower,EQ,2024,9,11
nar,USA,58.17920857,-136.6788,10.1,11.1,8.4,86,9.4,1.23,3,Patchy rain possible,EQ,2024,9,11
nar,USA,62.15340857,-141.0303,9.4,14.8,5.5,65,4.0,0.11,3,Patchy rain possible,EQ,2024,9,10
nar,USA,45.40026957,-120.015819,20.4,26.5,15.6,32,29.5,0.0,7,Sunny,WF,2024,9,10
nar,USA,28.56048653,-94.79289941,25.2,26.3,24.0,83,24.8,7.07,6,Light rain shower,SW,2024,9,10
nar,USA,44.42990857,-126.0914,14.6,19.2,11.1,86,20.5,0.0,4,Mist,EQ,2024,9,9
nar,MEX,31.45222745,-106.4497256,29.5,33.5,25.7,22,14.4,0.07,8,Sunny,FL,2024,9,14
nar,MEX,23.14900857,-109.3,27.0,31.3,23.8,73,26.6,6.14,7,Patchy rain possible,SW,2024,9,14
nar,MEX,22.7,-109.7,27.9,30.7,25.8,75,28.8,4.29,7,Patchy light rain,TC,2024,9,12
nar,USA,43.65689157,-108.11155,25.3,32.4,18.5,17,28.8,0.0,8,Partly cloudy,WF,2024,9,9
nar,USA,60.05090857,-146.2138,8.8,9.3,8.1,93,9.0,4.67,2,Light drizzle,EQ,2024,9,9
nar,USA,68.4609,-148.7372,2.0,4.2,-0.8,81,16.6,0.06,1,Patchy rain possible,EQ,2024,9,9
nar,USA,35.1355,-84.674667,19.5,28.9,11.7,47,9.0,0.0,7,Sunny,EQ,2024,9,9
nar,USA,18.228001,-155.250168,23.2,24.9,21.5,73,12.2,0.05,5,Patchy rain possible,EQ,2024,9,9
nar,USA,35.95460857,-103.2269,21.8,29.5,16.3,44,29.5,0.82,7,Sunny,EQ,2024,9,8
nar,USA,59.07150857,-157.8832,10.1,11.2,9.5,91,10.8,7.53,3,Light drizzle,EQ,2024,9,8
nar,USA,68.9203,-148.1231,2.2,3.7,0.0,86,20.5,0.02,1,Overcast,EQ,2024,9,8
nar,USA,63.1921,-153.6369,9.3,10.7,8.3,94,7.9,3.73,3,Light rain shower,EQ,2024,9,8
nar,USA,42.78667524,-111.807,19.5,28.8,11.5,22,26.6,0.05,6,Patchy rain possible,EQ,2024,9,8
nar,CUB,19.63620857,-75.6481,27.0,34.0,20.5,77,13.0,0.72,7,Patchy rain possible,EQ,2024,9,7
nar,TTO,11.14210857,-61.5627,27.4,30.9,25.0,79,13.0,2.21,7,Patchy rain possible,EQ,2024,9,7
nar,USA,33.43604457,-117.351694,28.4,35.1,22.1,48,18.0,0.0,9,Partly cloudy,WF,2024,9,7
nar,USA,39.35400857,-119.8275,22.3,29.9,16.3,26,46.8,0.0,6,Overcast,WF,2024,9,7
nar,USA,44.13184157,-114.525667,17.0,27.1,7.7,23,21.2,0.0,7,Partly cloudy,WF,2024,9,7
nar,USA,55.7917,-151.381,10.8,12.7,9.4,85,15.1,0.0,3,Cloudy,EQ,2024,9,7
nar,USA,43.34489157,-120.737117,21.8,26.9,17.9,28,21.6,0.11,6,Overcast,WF,2024,9,7
nar,USA,42.306833,-122.336,19.6,29.3,14.4,39,14.4,1.32,6,Patchy rain possible,EQ,2024,9,6
nar,USA,66.41580857,-147.8472,12.3,17.4,8.4,67,8.6,0.0,4,Overcast,EQ,2024,9,6
nar,USA,43.59746578,-121.0691725,23.4,29.4,18.4,20,27.4,0.0,6,Cloudy,WF,2024,9,6
nar,GTM,14.68356905,-90.31109873,19.0,23.2,15.9,90,6.8,7.81,5,Light rain shower,FL,2024,9,9
nar,USA,42.535,-123.370833,24.3,35.3,16.0,40,11.5,0.04,8,Overcast,EQ,2024,9,6
nar,USA,46.07746057,-114.993138,20.4,31.4,11.4,30,16.6,0.0,8,Sunny,WF,2024,9,6
nar,USA,56.25980857,-162.0481,9.1,9.4,8.7,95,32.0,4.79,2,Light rain shower,EQ,2024,9,6
nar,USA,50.26860857,177.259,9.5,9.9,9.1,90,29.9,0.0,2,Cloudy,EQ,2024,9,5
nar,USA,36.654,-89.528167,25.8,32.2,20.5,53,16.9,0.01,8,Partly cloudy,EQ,2024,9,5
nar,USA,36.11300857,-120.1731667,31.9,42.3,22.4,17,12.6,0.0,10,Sunny,EQ,2024,9,5
nar,USA,33.76623077,-87.2011111,22.6,24.7,20.2,71,14.8,1.14,5,Patchy light drizzle,WF,2024,9,5
nar,USA,69.66260857,-144.5141,7.2,9.2,5.8,84,28.8,0.12,2,Cloudy,EQ,2024,9,4
nar,CAN,53.4211,-133.3177,14.4,15.9,13.0,72,13.3,0.0,5,Sunny,EQ,2024,9,4
nar,CAN,53.47010857,-133.3177,14.4,15.9,13.0,72,13.3,0.0,5,Sunny,EQ,2024,9,4
nar,MEX,23.02420857,-109.717,28.8,33.5,25.7,69,16.9,4.8,7,Patchy light drizzle,EQ,2024,9,3
nar,USA,64.05280857,-149.9958,9.4,14.0,6.3,73,14.0,0.01,3,Overcast,EQ,2024,9,3
nar,USA,43.62184157,-119.270133,22.3,28.4,16.4,26,29.9,0.22,6,Patchy rain possible,WF,2024,9,2
nar,USA,42.78709157,-118.913283,21.1,26.7,16.6,33,34.6,0.03,6,Patchy rain possible,WF,2024,9,2
nar,USA,36.2643419,-89.438,24.8,31.6,18.8,55,19.4,0.0,8,Sunny,EQ,2024,9,2
nar,USA,36.21574435,-120.5816214,26.2,34.8,19.3,28,9.4,0.0,8,Sunny,WF,2024,9,2
nar,USA,44.37134157,-116.439,19.7,26.5,14.5,25,15.1,0.24,6,Patchy rain possible,WF,2024,9,2
nar,USA,39.64644857,-120.21611,16.4,25.5,9.1,34,28.4,0.0,7,Sunny,WF,2024,9,2
nar,USA,43.50270857,-115.0568,22.7,29.8,17.0,25,17.6,1.16,6,Light rain shower,WF,2024,9,2
nar,USA,43.26927957,-115.672065,26.9,33.3,23.2,24,36.0,1.91,7,Patchy rain possible,WF,2024,9,2
nar,USA,45.34179157,-121.048917,20.8,26.5,16.0,62,31.7,0.17,6,Patchy rain possible,WF,2024,9,2
nar,USA,33.28424157,-111.126867,28.9,33.4,24.0,34,28.1,0.0,8,Sunny,WF,2024,9,2
nar,USA,40.65880857,-107.0214,15.5,26.4,7.3,39,19.1,0.16,7,Partly cloudy,EQ,2024,9,2
nar,USA,68.82410857,-145.395,2.0,4.4,-0.2,85,11.2,0.4,1,Moderate snow,EQ,2024,9,2
nar,USA,44.51159867,-117.1638768,26.9,36.6,17.8,12,10.1,0.0,9,Sunny,WF,2024,9,1
nar,USA,44.2788878,-119.5692424,24.4,32.0,17.7,16,23.0,0.0,8,Partly cloudy,WF,2024,9,1
nar,USA,42.60334157,-121.756,19.7,28.5,12.7,36,24.8,0.0,7,Partly cloudy,WF,2024,9,1
nar,USA,33.87222957,-116.974801,25.8,33.0,20.3,33,22.0,0.0,8,Sunny,WF,2024,9,1
nar,USA,44.98517557,-105.76688,24.2,32.1,17.1,26,35.6,0.0,8,Sunny,WF,2024,9,1
nar,USA,40.787834,-123.554001,20.3,29.2,12.0,41,14.8,0.0,7,Sunny,EQ,2024,9,1
nar,USA,36.31500857,-106.7328,15.3,23.3,6.2,45,14.4,0.01,6,Partly cloudy,EQ,2024,9,1
nar,CAN,46.09280857,-72.7553,17.6,23.0,10.9,88,28.8,6.99,5,Moderate or heavy rain shower,EQ,2024,9,1
nar,USA,47.39690857,-113.1417,17.8,31.4,6.8,34,11.9,0.0,7,Cloudy,EQ,2024,9,1
nar,USA,33.8355,-82.147167,27.2,34.1,22.3,64,13.7,3.76,7,Patchy rain possible,EQ,2024,9,1
nar,USA,63.60750857,-147.6917,4.7,9.5,-1.5,79,9.7,1.02,2,Patchy rain possible,EQ,2024,8,31
nar,USA,34.19365857,-112.1289,23.9,29.5,21.0,39,23.0,1.32,6,Patchy light rain,WF,2024,8,31
nar,USA,42.78250857,-109.024,22.7,30.3,15.8,16,15.5,0.0,8,Sunny,EQ,2024,8,31
nar,USA,36.64064157,-113.658033,29.3,38.0,21.6,21,11.9,0.37,9,Partly cloudy,WF,2024,8,31
nar,ATG,17.63270857,-61.1395,28.6,28.9,28.4,74,26.3,2.8,6,Light rain shower,EQ,2024,8,31
nar,USA,41.1063419,-125.44,14.5,18.2,11.7,82,7.9,0.08,4,Patchy rain possible,EQ,2024,8,31
nar,MEX,17.69400857,-94.7041,26.5,30.8,23.8,87,11.2,14.17,7,Patchy light rain with thunder,EQ,2024,8,30
nar,CAN,55.98434414,-107.0734789,14.3,17.8,10.7,57,17.3,0.14,4,Patchy rain possible,WF,2024,8,30
nar,USA,31.10550857,-88.928,28.5,35.0,24.0,71,15.8,0.82,7,Patchy rain possible,WF,2024,8,29
nar,USA,39.37340857,-99.7997,27.5,35.8,20.1,49,40.0,7.28,8,Patchy rain possible,EQ,2024,8,29
nar,USA,38.26100857,-117.814,19.7,28.5,11.7,24,28.1,0.0,7,Sunny,EQ,2024,9,28
nar,USA,26.5178452,-81.96483641,29.5,32.4,27.7,78,20.2,15.17,7,Moderate or heavy rain shower,FL,2024,9,28
nar,CAN,53.5,-116.0,9.3,12.3,5.7,53,14.8,0.0,3,Overcast,DR,2024,9,28
nar,USA,39.5,-78.5,20.8,22.6,19.8,96,17.3,31.62,5,Moderate rain,DR,2024,9,28
nar,MEX,16.794,-98.0,16.2,20.1,13.2,92,5.0,31.78,5,Moderate or heavy rain shower,DR,2024,9,28
nar,USA,64.9841,-147.4669,3.4,4.2,2.7,92,4.7,0.33,1,Fog,EQ,2024,9,27
nar,USA,35.9495,-115.3251,30.3,38.6,23.5,20,10.1,0.0,9,Sunny,EQ,2024,9,27
nar,USA,63.1092,-144.2772,3.6,6.6,1.3,82,8.3,0.27,2,Patchy rain possible,EQ,2024,9,27
nar,USA,40.388833,-113.389,20.3,29.8,11.4,28,9.0,0.0,7,Sunny,EQ,2024,9,27
nar,MEX,18.34900857,-103.2,27.3,31.6,24.5,85,7.2,6.21,7,Mist,SW,2024,9,27
nar,USA,68.4794,-148.2085,-6.5,-3.1,-9.7,91,7.9,0.12,1,Mist,EQ,2024,9,27
nar,USA,47.702667,-114.198,15.5,23.7,8.1,42,17.6,0.0,6,Sunny,EQ,2024,9,27
nar,USA,59.9603,-148.5298,4.9,9.7,0.8,77,14.0,0.01,3,Sunny,EQ,2024,9,27
nar,USA,36.200833,-95.8705,20.3,29.6,11.4,62,18.0,0.0,7,Sunny,EQ,2024,9,26
nar,USA,46.208333,-111.883333,13.2,22.5,5.7,53,28.8,0.0,5,Overcast,EQ,2024,9,26
nar,USA,44.830167,-111.555,15.0,20.3,11.6,37,26.3,0.0,6,Partly cloudy,EQ,2024,9,26
nar,MEX,18.04900857,-102.9,27.1,29.8,25.4,71,13.7,0.0,6,Overcast,SW,2024,9,27
nar,USA,36.40073602,-84.5,19.5,20.9,18.4,91,27.7,102.36,5,Heavy rain,TC,2024,9,27
nar,USA,34.3,-84.7,19.9,21.4,18.7,98,28.4,181.76,5,Heavy rain,TC,2024,9,26
nar,MEX,23.14900857,-86.6,28.9,32.2,26.2,79,29.2,45.99,7,Moderate or heavy rain shower,SW,2024,9,26
nar,MEX,16.74900857,-101.5,26.3,29.4,23.4,82,9.0,7.35,6,Overcast,SW,2024,9,25
nar,MEX,18.16150857,-101.0743,27.6,30.2,24.9,75,10.8,0.0,8,Partly cloudy,EQ,2024,9,21
nar,MEX,16.0,-97.0,26.3,28.8,24.8,83,17.6,13.35,6,Light rain shower,TC,2024,9,23
nar,MEX,27.40073602,-111.2,29.9,32.8,27.4,65,29.9,0.03,8,Partly cloudy,TC,2024,9,14
nar,USA,42.78680857,-111.8242,19.5,28.8,11.5,22,26.6,0.05,6,Patchy rain possible,EQ,2024,9,8
nar,USA,56.45650857,-153.7058,11.5,13.4,9.8,88,13.0,0.04,3,Patchy rain possible,EQ,2024,9,7
nar,USA,36.30073602,-89.8,27.1,34.2,21.0,39,24.8,0.0,8,Partly cloudy,TC,2024,9,11
nar,USA,47.715333,-116.113,13.6,19.2,8.4,50,25.2,0.0,4,Cloudy,EQ,2024,9,29
nar,USA,59.58030857,-154.9013,7.9,8.7,6.2,82,42.8,6.03,2,Light rain shower,EQ,2024,9,29
nar,USA,36.452835,-121.019165,23.1,35.7,15.1,38,17.3,0.0,9,Sunny,EQ,2024,9,29
nar,CAN,53.5,-116.0,7.3,9.7,5.8,54,19.8,0.0,2,Overcast,DR,2024,9,29
nar,USA,39.5,-78.5,20.1,21.4,18.9,94,7.6,7.68,5,Moderate rain,DR,2024,9,29
nar,MEX,16.794,-98.0,17.7,22.0,14.1,82,17.6,15.17,5,Moderate or heavy rain shower,DR,2024,9,29
nar,USA,35.533981,-96.758934,21.2,28.4,14.5,57,24.5,0.0,6,Overcast,EQ,2024,9,28
nar,USA,46.6535,-121.920334,12.1,14.8,9.7,75,6.8,0.0,3,Overcast,EQ,2024,9,28
nar,USA,38.21430857,-117.8881,19.7,28.5,11.7,24,28.1,0.0,7,Sunny,EQ,2024,9,28
nar,USA,46.2,-121.464833,12.1,15.0,9.7,63,10.4,0.0,4,Cloudy,EQ,2024,9,28
nar,USA,56.983667,-157.786,5.6,7.3,3.7,81,33.8,4.33,2,Light rain shower,EQ,2024,9,28
nar,USA,37.733,-111.220667,14.1,16.8,11.8,32,15.5,0.0,4,Cloudy,EQ,2024,9,27
nar,USA,40.747667,-112.058167,20.2,31.2,10.0,28,15.5,0.0,8,Sunny,EQ,2024,9,27
nar,USA,29.662,-98.207,25.1,33.9,16.2,45,14.8,0.0,8,Sunny,EQ,2024,9,27
nar,USA,46.137167,-111.0715,15.7,22.3,9.4,42,10.4,0.0,6,Sunny,EQ,2024,9,27
nar,USA,39.5495,-119.5174,21.3,29.3,14.4,27,16.9,0.0,7,Sunny,EQ,2024,9,27
nar,MEX,16.8,-101.5,24.9,26.8,22.4,84,6.5,5.25,6,Overcast,TC,2024,9,27
nar,USA,36.30073602,-86.7,19.2,20.5,17.2,91,23.0,14.26,5,Moderate or heavy rain shower,TC,2024,9,26
nar,MEX,19.7,-104.7,24.8,32.3,19.1,73,10.4,0.0,7,Fog,TC,2024,9,26
nar,MEX,16.94900857,-99.3,26.6,28.4,25.4,85,13.3,23.16,6,Moderate or heavy rain shower,SW,2024,9,24
nar,MEX,17.04235275,-98.99413597,17.7,22.0,14.9,96,7.9,48.43,5,Fog,TC,2024,9,24
nar,MEX,24.74900857,-109.1,25.5,26.0,25.1,89,25.6,48.98,6,Moderate or heavy rain shower,SW,2024,9,14
nar,USA,57.69460857,-152.3718,10.8,12.2,9.7,87,22.7,0.05,3,Overcast,EQ,2024,9,8
nar,USA,30.24900857,-90.6,23.3,26.0,21.6,89,39.6,2.37,6,Patchy rain possible,SW,2024,9,12
nar,USA,31.7481409,-90.44348439,21.9,22.4,21.5,96,41.4,100.17,5,Light rain shower,TC,2024,9,11
nar,USA,63.3105,-145.2847,0.2,5.3,-3.4,67,17.3,0.0,3,Partly cloudy,EQ,2024,9,30
nar,USA,63.1342,-144.4501,1.4,7.2,-2.9,65,21.2,0.0,3,Partly cloudy,EQ,2024,9,30
