,event_type,event_name,date,lat,lng,continent,country_code,created_time,date,latitude,longitude,temperature,max_temperature,min_temperature,humidity,wind_speed,precipitation,cloud_cover,uv_index,condition,visibility
124,EQ,"M 4.7 - 92 km SSW of San Andrés Playa Encantada (El Podrido), Mexico",2024-08-27,15.95400857,-99.915,nar,MEX,05-09-2024 14:35,2024-08-27,15.95400857,-99.915,26.7,28.5,24.7,84,14.8,20.05,Null,6.0,Moderate or heavy rain shower,Null
125,EQ,SOUTH CAROLINA,2024-08-26,33.252833,-81.701333,nar,USA,28-08-2024 14:34,2024-08-26,33.252833,-81.701333,25.6,32.5,19.4,57,11.5,0.0,Null,8.0,Sunny,Null
126,WF,Wildfire in Canada 1021827,2024-08-26,57.06495141,-94.37444382,nar,CAN,05-09-2024 14:35,2024-08-26,57.06495141,-94.37444382,12.5,19.5,8.9,73,33.1,0.04,Null,4.0,Patchy rain possible,Null
127,EQ,NORTHERN ALASKA,2024-08-26,66.2692,-149.2497,nar,USA,28-08-2024 14:34,2024-08-26,66.2692,-149.2497,7.5,11.5,3.9,70,7.9,0.02,Null,3.0,Patchy rain possible,Null
128,EQ,SOUTHERN ALASKA,2024-08-26,61.9195,-144.0485,nar,USA,28-08-2024 14:34,2024-08-26,61.9195,-144.0485,-1.6,-0.1,-3.5,89,15.1,2.14,Null,1.0,Light snow showers,Null
129,EQ,Earthquake in Costa Rica,2024-08-26,8.563338941,-83.39239213,nar,CRI,27-08-2024 14:34,2024-08-26,8.563338941,-83.39239213,23.0,24.4,22.3,95,4.3,23.72,Null,5.0,Light rain shower,Null
130,EQ,"M 4.2 - 24 km WSW of Brisas Barra de Suchiate, Mexico",2024-08-26,14.47860857,-92.4238,nar,MEX,05-09-2024 14:35,2024-08-26,14.47860857,-92.4238,27.3,30.0,25.1,77,10.8,4.87,Null,7.0,Light rain shower,Null
131,FL,Flood in United States,2024-08-26,32.6779678,-83.25075639,nar,USA,27-08-2024 14:34,2024-08-26,32.6779678,-83.25075639,26.3,33.1,20.7,63,13.0,0.0,Null,8.0,Sunny,Null
132,EQ,"M 2.5 - 132 km E of McCarthy, Alaska",2024-08-25,61.50770857,-140.4342,nar,CAN,05-09-2024 14:35,2024-08-25,61.50770857,-140.4342,5.0,7.4,-1.2,86,8.6,1.74,Null,2.0,Light drizzle,Null
133,EQ,"M 4.8 - 73 km WNW of Tamarindo, Costa Rica",2024-08-25,10.65170857,-86.4385,nar,CRI,05-09-2024 14:35,2024-08-25,10.65170857,-86.4385,26.5,29.5,24.4,80,10.4,1.4,Null,6.0,Light rain shower,Null
134,EQ,ALASKA PENINSULA,2024-08-25,56.2746,-159.1811,nar,USA,27-08-2024 14:34,2024-08-25,56.2746,-159.1811,7.9,9.1,6.8,78,38.2,1.46,Null,2.0,Patchy rain possible,Null
135,SW,Storms Line the Northeast Pacific,2024-08-25,18.2940483,-134.5985115,nar,MEX,05-09-2024 14:35,2024-08-25,18.2940483,-134.5985115,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
136,EQ,NORTHERN ALASKA,2024-08-24,67.4774,-158.1173,nar,USA,26-08-2024 14:35,2024-08-24,67.4774,-158.1173,6.4,9.4,2.9,72,10.4,0.01,Null,2.0,Overcast,Null
137,EQ,"M 4.2 - 34 km WNW of Fox Creek, Canada",2024-08-24,54.62030857,-117.2549,nar,CAN,05-09-2024 14:35,2024-08-24,54.62030857,-117.2549,12.0,14.1,9.1,93,20.2,11.11,Null,3.0,Light rain shower,Null
138,EQ,ALABAMA,2024-08-24,34.584333,-85.984,nar,USA,26-08-2024 14:35,2024-08-24,34.584333,-85.984,23.1,30.5,16.3,49,10.8,0.0,Null,8.0,Sunny,Null
139,EQ,NORTHERN ALASKA,2024-08-24,65.4521,-144.0966,nar,USA,26-08-2024 14:35,2024-08-24,65.4521,-144.0966,8.1,10.4,5.1,77,14.4,2.69,Null,3.0,Light rain shower,Null
140,WF,"Sharrott Creek Wildfire, Ravalli, Montana",2024-08-23,46.55770957,-114.18433,nar,USA,05-09-2024 14:35,2024-08-23,46.55770957,-114.18433,18.7,29.5,12.8,46,36.0,0.04,Null,6.0,Patchy rain possible,Null
141,EQ,MONTANA,2024-08-23,47.4765,-115.816333,nar,USA,25-08-2024 14:34,2024-08-23,47.4765,-115.816333,17.3,26.8,10.9,45,13.3,0.22,Null,6.0,Patchy rain possible,Null
142,EQ,"M 4.0 - 132 km SW of Manuel Ávila Camacho (Ponte Duro), Mexico",2024-08-23,14.87630857,-94.29,nar,MEX,05-09-2024 14:35,2024-08-23,14.87630857,-94.29,26.0,31.0,21.9,78,11.2,1.36,Null,7.0,Patchy rain possible,Null
143,EQ,"M 3.2 - 23 km N of Nelson Lagoon, Alaska",2024-08-23,56.26110857,-161.1548,nar,USA,05-09-2024 14:35,2024-08-23,56.26110857,-161.1548,9.9,10.8,8.9,89,13.3,1.1,Null,3.0,Light drizzle,Null
144,WF,"Chalky Point Wildfire, Rosebud, Montana",2024-08-22,45.77000857,-106.9085,nar,USA,05-09-2024 14:35,2024-08-22,45.77000857,-106.9085,23.4,30.3,16.4,42,23.8,0.32,Null,8.0,Sunny,Null
145,WF,"RANGE 77 Wildfire, Nye, Nevada",2024-08-22,37.29775857,-116.52825,nar,USA,05-09-2024 14:35,2024-08-22,37.29775857,-116.52825,24.4,30.9,18.3,13,46.1,0.0,Null,8.0,Sunny,Null
146,EQ,CENTRAL TEXAS,2024-08-22,29.688,-98.252,nar,USA,24-08-2024 14:36,2024-08-22,29.688,-98.252,32.1,39.5,26.1,52,28.8,5.64,Null,8.0,Thundery outbreaks possible,Null
147,WF,"Island Wildfire, Union, New Mexico",2024-08-22,36.99763657,-103.644364,nar,USA,05-09-2024 14:35,2024-08-22,36.99763657,-103.644364,23.8,32.3,16.9,46,22.7,0.62,Null,8.0,Partly cloudy,Null
148,EQ,"RAT ISLANDS, ALEUTIAN ISLANDS",2024-08-22,52.0455,178.364333,nar,USA,24-08-2024 14:36,2024-08-22,52.0455,178.364333,10.4,10.7,10.1,91,23.0,0.0,Null,4.0,Partly cloudy,Null
149,WF,"Sage Creek Wildfire, Pennington, South Dakota",2024-08-22,43.94284157,-102.355533,nar,USA,05-09-2024 14:35,2024-08-22,43.94284157,-102.355533,28.5,34.4,24.3,43,43.2,0.0,Null,8.0,Partly cloudy,Null
150,TC,Tropical Cyclone GILMA-24,2024-08-29,18.5,-144.5,nar,USA,30-08-2024 02:35,2024-08-29,18.5,-144.5,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
151,TC,Tropical Cyclone HONE-24,2024-08-29,18.8,-157.3,nar,USA,30-08-2024 02:35,2024-08-29,18.8,-157.3,25.9,27.3,24.7,74,11.2,0.75,Null,6.0,Patchy rain possible,Null
152,EQ,NEAR COAST OF OREGON,2024-08-29,45.661,-124.128333,nar,USA,31-08-2024 14:36,2024-08-29,45.661,-124.128333,15.9,20.6,11.7,64,16.9,0.0,Null,6.0,Sunny,Null
153,SW,Tropical Storm Hone,2024-08-29,21.34900857,-172.1,nar,USA,05-09-2024 14:35,2024-08-29,21.34900857,-172.1,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
154,SW,Hurricane Gilma,2024-08-29,20.14900857,-151.1,nar,USA,04-09-2024 02:36,2024-08-29,20.14900857,-151.1,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
155,EQ,OKLAHOMA,2024-08-29,35.902167,-95.156667,nar,USA,31-08-2024 14:36,2024-08-29,35.902167,-95.156667,28.6,36.7,22.9,56,20.2,0.59,Null,8.0,Cloudy,Null
156,TC,Tropical Cyclone HECTOR-24,2024-08-29,16.5,-125.8,nar,MEX,30-08-2024 02:35,2024-08-29,16.5,-125.8,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
157,EQ,CENTRAL ALASKA,2024-08-29,62.2573,-141.6637,nar,USA,31-08-2024 14:36,2024-08-29,62.2573,-141.6637,10.7,16.1,6.3,69,5.8,0.9,Null,4.0,Overcast,Null
158,EQ,NEVADA,2024-08-29,39.5222,-119.5123,nar,USA,31-08-2024 14:36,2024-08-29,39.5222,-119.5123,22.4,30.6,14.3,17,15.8,0.0,Null,8.0,Sunny,Null
159,EQ,"M 2.5 - 6 km SE of Hill City, Kansas",2024-08-29,39.37470857,-99.7871,nar,USA,05-09-2024 14:35,2024-08-29,39.37470857,-99.7871,27.5,35.8,20.1,49,40.0,7.28,Null,8.0,Patchy rain possible,Null
160,EQ,SOUTHERN ALASKA,2024-08-28,60.2106,-143.5228,nar,USA,30-08-2024 14:37,2024-08-28,60.2106,-143.5228,8.6,9.8,7.9,96,12.6,25.72,Null,2.0,Light rain shower,Null
161,SW,Tropical Storm Hector,2024-08-28,18.34900857,-132.4,nar,MEX,03-09-2024 14:37,2024-08-28,18.34900857,-132.4,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
162,EQ,NORTH CAROLINA,2024-08-28,36.451333,-81.078833,nar,USA,30-08-2024 14:37,2024-08-28,36.451333,-81.078833,24.8,32.1,19.5,54,7.6,0.17,Null,8.0,Partly cloudy,Null
163,EQ,NORTHERN ALASKA,2024-08-28,65.6697,-143.0319,nar,USA,30-08-2024 14:37,2024-08-28,65.6697,-143.0319,11.9,14.1,9.3,72,11.2,1.91,Null,3.0,Light rain shower,Null
164,EQ,"M 4.7 - 92 km SSW of San Andrés Playa Encantada (El Podrido), Mexico",2024-08-27,15.95400857,-99.915,nar,MEX,05-09-2024 14:35,2024-08-27,15.95400857,-99.915,26.7,28.5,24.7,84,14.8,20.05,Null,6.0,Moderate or heavy rain shower,Null
165,EQ,SOUTH CAROLINA,2024-08-26,33.252833,-81.701333,nar,USA,28-08-2024 14:34,2024-08-26,33.252833,-81.701333,25.6,32.5,19.4,57,11.5,0.0,Null,8.0,Sunny,Null
166,WF,Wildfire in Canada 1021827,2024-08-26,57.06495141,-94.37444382,nar,CAN,05-09-2024 14:35,2024-08-26,57.06495141,-94.37444382,12.5,19.5,8.9,73,33.1,0.04,Null,4.0,Patchy rain possible,Null
167,EQ,NORTHERN ALASKA,2024-08-26,66.2692,-149.2497,nar,USA,28-08-2024 14:34,2024-08-26,66.2692,-149.2497,7.5,11.5,3.9,70,7.9,0.02,Null,3.0,Patchy rain possible,Null
168,EQ,SOUTHERN ALASKA,2024-08-26,61.9195,-144.0485,nar,USA,28-08-2024 14:34,2024-08-26,61.9195,-144.0485,-1.6,-0.1,-3.5,89,15.1,2.14,Null,1.0,Light snow showers,Null
169,EQ,Earthquake in Costa Rica,2024-08-26,8.563338941,-83.39239213,nar,CRI,27-08-2024 14:34,2024-08-26,8.563338941,-83.39239213,23.0,24.4,22.3,95,4.3,23.72,Null,5.0,Light rain shower,Null
170,EQ,"M 4.2 - 24 km WSW of Brisas Barra de Suchiate, Mexico",2024-08-26,14.47860857,-92.4238,nar,MEX,05-09-2024 14:35,2024-08-26,14.47860857,-92.4238,27.3,30.0,25.1,77,10.8,4.87,Null,7.0,Light rain shower,Null
171,FL,Flood in United States,2024-08-26,32.6779678,-83.25075639,nar,USA,27-08-2024 14:34,2024-08-26,32.6779678,-83.25075639,26.3,33.1,20.7,63,13.0,0.0,Null,8.0,Sunny,Null
172,EQ,"M 2.5 - 132 km E of McCarthy, Alaska",2024-08-25,61.50770857,-140.4342,nar,CAN,05-09-2024 14:35,2024-08-25,61.50770857,-140.4342,5.0,7.4,-1.2,86,8.6,1.74,Null,2.0,Light drizzle,Null
173,EQ,"M 4.8 - 73 km WNW of Tamarindo, Costa Rica",2024-08-25,10.65170857,-86.4385,nar,CRI,05-09-2024 14:35,2024-08-25,10.65170857,-86.4385,26.5,29.5,24.4,80,10.4,1.4,Null,6.0,Light rain shower,Null
174,EQ,ALASKA PENINSULA,2024-08-25,56.2746,-159.1811,nar,USA,27-08-2024 14:34,2024-08-25,56.2746,-159.1811,7.9,9.1,6.8,78,38.2,1.46,Null,2.0,Patchy rain possible,Null
175,SW,Storms Line the Northeast Pacific,2024-08-25,18.2940483,-134.5985115,nar,MEX,05-09-2024 14:35,2024-08-25,18.2940483,-134.5985115,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
176,EQ,NORTHERN ALASKA,2024-08-24,67.4774,-158.1173,nar,USA,26-08-2024 14:35,2024-08-24,67.4774,-158.1173,6.4,9.4,2.9,72,10.4,0.01,Null,2.0,Overcast,Null
177,EQ,"M 4.2 - 34 km WNW of Fox Creek, Canada",2024-08-24,54.62030857,-117.2549,nar,CAN,05-09-2024 14:35,2024-08-24,54.62030857,-117.2549,12.0,14.1,9.1,93,20.2,11.11,Null,3.0,Light rain shower,Null
178,EQ,ALABAMA,2024-08-24,34.584333,-85.984,nar,USA,26-08-2024 14:35,2024-08-24,34.584333,-85.984,23.1,30.5,16.3,49,10.8,0.0,Null,8.0,Sunny,Null
179,EQ,NORTHERN ALASKA,2024-08-24,65.4521,-144.0966,nar,USA,26-08-2024 14:35,2024-08-24,65.4521,-144.0966,8.1,10.4,5.1,77,14.4,2.69,Null,3.0,Light rain shower,Null
180,WF,"Sharrott Creek Wildfire, Ravalli, Montana",2024-08-23,46.55770957,-114.18433,nar,USA,05-09-2024 14:35,2024-08-23,46.55770957,-114.18433,18.7,29.5,12.8,46,36.0,0.04,Null,6.0,Patchy rain possible,Null
181,EQ,MONTANA,2024-08-23,47.4765,-115.816333,nar,USA,25-08-2024 14:34,2024-08-23,47.4765,-115.816333,17.3,26.8,10.9,45,13.3,0.22,Null,6.0,Patchy rain possible,Null
182,EQ,"M 4.0 - 132 km SW of Manuel Ávila Camacho (Ponte Duro), Mexico",2024-08-23,14.87630857,-94.29,nar,MEX,05-09-2024 14:35,2024-08-23,14.87630857,-94.29,26.0,31.0,21.9,78,11.2,1.36,Null,7.0,Patchy rain possible,Null
183,EQ,"M 3.2 - 23 km N of Nelson Lagoon, Alaska",2024-08-23,56.26110857,-161.1548,nar,USA,05-09-2024 14:35,2024-08-23,56.26110857,-161.1548,9.9,10.8,8.9,89,13.3,1.1,Null,3.0,Light drizzle,Null
184,WF,"Chalky Point Wildfire, Rosebud, Montana",2024-08-22,45.77000857,-106.9085,nar,USA,05-09-2024 14:35,2024-08-22,45.77000857,-106.9085,23.4,30.3,16.4,42,23.8,0.32,Null,8.0,Sunny,Null
185,WF,"RANGE 77 Wildfire, Nye, Nevada",2024-08-22,37.29775857,-116.52825,nar,USA,05-09-2024 14:35,2024-08-22,37.29775857,-116.52825,24.4,30.9,18.3,13,46.1,0.0,Null,8.0,Sunny,Null
186,EQ,CENTRAL TEXAS,2024-08-22,29.688,-98.252,nar,USA,24-08-2024 14:36,2024-08-22,29.688,-98.252,32.1,39.5,26.1,52,28.8,5.64,Null,8.0,Thundery outbreaks possible,Null
187,WF,"Island Wildfire, Union, New Mexico",2024-08-22,36.99763657,-103.644364,nar,USA,05-09-2024 14:35,2024-08-22,36.99763657,-103.644364,23.8,32.3,16.9,46,22.7,0.62,Null,8.0,Partly cloudy,Null
188,EQ,"RAT ISLANDS, ALEUTIAN ISLANDS",2024-08-22,52.0455,178.364333,nar,USA,24-08-2024 14:36,2024-08-22,52.0455,178.364333,10.4,10.7,10.1,91,23.0,0.0,Null,4.0,Partly cloudy,Null
189,WF,"Sage Creek Wildfire, Pennington, South Dakota",2024-08-22,43.94284157,-102.355533,nar,USA,05-09-2024 14:35,2024-08-22,43.94284157,-102.355533,28.5,34.4,24.3,43,43.2,0.0,Null,8.0,Partly cloudy,Null
190,EQ,"GEORGIA, USA",2024-08-22,32.2165,-81.947333,nar,USA,24-08-2024 14:36,2024-08-22,32.2165,-81.947333,24.1,28.0,21.3,84,23.0,13.61,Null,6.0,Light rain shower,Null
191,EQ,"M 4.3 - 12 km SSW of Cabeza de Toro, Mexico",2024-08-20,15.88440857,-93.8359,nar,MEX,05-09-2024 14:35,2024-08-20,15.88440857,-93.8359,26.0,30.1,21.7,76,12.6,3.49,Null,7.0,Patchy rain possible,Null
192,EQ,TENNESSEE,2024-08-20,35.459833,-84.452833,nar,USA,22-08-2024 14:35,2024-08-20,35.459833,-84.452833,20.2,26.8,15.0,65,18.4,0.0,Null,6.0,Mist,Null
193,EQ,"M 2.6 - 88 km W of Point Sur, CA",2024-08-20,36.16617524,-122.8561667,nar,USA,05-09-2024 14:35,2024-08-20,36.16617524,-122.8561667,15.5,18.1,13.0,73,18.4,0.0,Null,5.0,Sunny,Null
194,EQ,SOUTHEASTERN ALASKA,2024-08-20,59.0244,-134.5398,nar,USA,22-08-2024 14:35,2024-08-20,59.0244,-134.5398,11.6,13.0,10.3,80,13.3,0.27,Null,3.0,Patchy rain possible,Null
195,EQ,"M 3.3 - 50 km ESE of Mud Bay, Alaska",2024-08-20,59.07340857,-134.5398,nar,USA,05-09-2024 14:35,2024-08-20,59.07340857,-134.5398,11.6,13.0,10.3,80,13.3,0.27,Null,3.0,Patchy rain possible,Null
196,TC,Tropical Cyclone ERNESTO-24,2024-08-20,14.4,-52.5,nar,BRB,22-08-2024 09:29,2024-08-20,14.4,-52.5,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
197,SW,Hurricane Ernesto,2024-08-20,49.04900857,-44.7,nar,CAN,27-08-2024 14:34,2024-08-20,49.04900857,-44.7,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
198,EQ,UTAH,2024-08-20,37.9215,-111.2735,nar,USA,22-08-2024 14:35,2024-08-20,37.9215,-111.2735,19.0,27.4,11.3,44,25.6,0.0,Null,7.0,Partly cloudy,Null
199,EQ,"M 2.6 - 65 km NNW of Arctic Village, Alaska",2024-08-20,68.68020857,-146.3412,nar,USA,05-09-2024 14:35,2024-08-20,68.68020857,-146.3412,4.9,7.6,1.7,66,22.3,0.01,Null,3.0,Partly cloudy,Null
200,TC,Tropical Cyclone GILMA-24,2024-08-28,22.8,-160.6,nar,USA,29-08-2024 02:35,2024-08-28,22.8,-160.6,25.0,26.7,23.4,73,10.1,0.93,Null,6.0,Patchy rain possible,Null
201,TC,Tropical Cyclone HONE-24,2024-08-28,26.5,-180.0,nar,USA,29-08-2024 02:35,2024-08-28,26.5,-180.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
202,EQ,SOUTHERN ALASKA,2024-08-28,60.2106,-143.5228,nar,USA,30-08-2024 14:37,2024-08-28,60.2106,-143.5228,8.6,9.8,7.9,96,12.6,25.72,Null,2.0,Light rain shower,Null
203,SW,Tropical Storm Hone,2024-08-28,20.64900857,-168.7,nar,USA,05-09-2024 14:35,2024-08-28,20.64900857,-168.7,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
204,SW,Tropical Storm Hector,2024-08-28,18.34900857,-132.4,nar,MEX,03-09-2024 14:37,2024-08-28,18.34900857,-132.4,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
205,SW,Hurricane Gilma,2024-08-28,18.74900857,-145.1,nar,USA,04-09-2024 02:36,2024-08-28,18.74900857,-145.1,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
206,TC,Tropical Cyclone HECTOR-24,2024-08-28,18.5,-133.7,nar,MEX,28-08-2024 14:34,2024-08-28,18.5,-133.7,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
207,EQ,NORTH CAROLINA,2024-08-28,36.451333,-81.078833,nar,USA,30-08-2024 14:37,2024-08-28,36.451333,-81.078833,24.8,32.1,19.5,54,7.6,0.17,Null,8.0,Partly cloudy,Null
208,EQ,NORTHERN ALASKA,2024-08-28,65.6697,-143.0319,nar,USA,30-08-2024 14:37,2024-08-28,65.6697,-143.0319,11.9,14.1,9.3,72,11.2,1.91,Null,3.0,Light rain shower,Null
209,EQ,"M 4.7 - 92 km SSW of San Andrés Playa Encantada (El Podrido), Mexico",2024-08-27,15.95400857,-99.915,nar,MEX,05-09-2024 14:35,2024-08-27,15.95400857,-99.915,26.7,28.5,24.7,84,14.8,20.05,Null,6.0,Moderate or heavy rain shower,Null
210,EQ,SOUTH CAROLINA,2024-08-26,33.252833,-81.701333,nar,USA,28-08-2024 14:34,2024-08-26,33.252833,-81.701333,25.6,32.5,19.4,57,11.5,0.0,Null,8.0,Sunny,Null
211,WF,Wildfire in Canada 1021827,2024-08-26,57.06495141,-94.37444382,nar,CAN,05-09-2024 14:35,2024-08-26,57.06495141,-94.37444382,12.5,19.5,8.9,73,33.1,0.04,Null,4.0,Patchy rain possible,Null
212,EQ,NORTHERN ALASKA,2024-08-26,66.2692,-149.2497,nar,USA,28-08-2024 14:34,2024-08-26,66.2692,-149.2497,7.5,11.5,3.9,70,7.9,0.02,Null,3.0,Patchy rain possible,Null
213,EQ,SOUTHERN ALASKA,2024-08-26,61.9195,-144.0485,nar,USA,28-08-2024 14:34,2024-08-26,61.9195,-144.0485,-1.6,-0.1,-3.5,89,15.1,2.14,Null,1.0,Light snow showers,Null
214,EQ,Earthquake in Costa Rica,2024-08-26,8.563338941,-83.39239213,nar,CRI,27-08-2024 14:34,2024-08-26,8.563338941,-83.39239213,23.0,24.4,22.3,95,4.3,23.72,Null,5.0,Light rain shower,Null
215,EQ,"M 4.2 - 24 km WSW of Brisas Barra de Suchiate, Mexico",2024-08-26,14.47860857,-92.4238,nar,MEX,05-09-2024 14:35,2024-08-26,14.47860857,-92.4238,27.3,30.0,25.1,77,10.8,4.87,Null,7.0,Light rain shower,Null
216,FL,Flood in United States,2024-08-26,32.6779678,-83.25075639,nar,USA,27-08-2024 14:34,2024-08-26,32.6779678,-83.25075639,26.3,33.1,20.7,63,13.0,0.0,Null,8.0,Sunny,Null
217,EQ,"M 2.5 - 132 km E of McCarthy, Alaska",2024-08-25,61.50770857,-140.4342,nar,CAN,05-09-2024 14:35,2024-08-25,61.50770857,-140.4342,5.0,7.4,-1.2,86,8.6,1.74,Null,2.0,Light drizzle,Null
218,EQ,"M 4.8 - 73 km WNW of Tamarindo, Costa Rica",2024-08-25,10.65170857,-86.4385,nar,CRI,05-09-2024 14:35,2024-08-25,10.65170857,-86.4385,26.5,29.5,24.4,80,10.4,1.4,Null,6.0,Light rain shower,Null
219,EQ,ALASKA PENINSULA,2024-08-25,56.2746,-159.1811,nar,USA,27-08-2024 14:34,2024-08-25,56.2746,-159.1811,7.9,9.1,6.8,78,38.2,1.46,Null,2.0,Patchy rain possible,Null
220,SW,Storms Line the Northeast Pacific,2024-08-25,18.2940483,-134.5985115,nar,MEX,05-09-2024 14:35,2024-08-25,18.2940483,-134.5985115,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
221,EQ,NORTHERN ALASKA,2024-08-24,67.4774,-158.1173,nar,USA,26-08-2024 14:35,2024-08-24,67.4774,-158.1173,6.4,9.4,2.9,72,10.4,0.01,Null,2.0,Overcast,Null
222,EQ,"M 4.2 - 34 km WNW of Fox Creek, Canada",2024-08-24,54.62030857,-117.2549,nar,CAN,05-09-2024 14:35,2024-08-24,54.62030857,-117.2549,12.0,14.1,9.1,93,20.2,11.11,Null,3.0,Light rain shower,Null
223,EQ,ALABAMA,2024-08-24,34.584333,-85.984,nar,USA,26-08-2024 14:35,2024-08-24,34.584333,-85.984,23.1,30.5,16.3,49,10.8,0.0,Null,8.0,Sunny,Null
224,EQ,NORTHERN ALASKA,2024-08-24,65.4521,-144.0966,nar,USA,26-08-2024 14:35,2024-08-24,65.4521,-144.0966,8.1,10.4,5.1,77,14.4,2.69,Null,3.0,Light rain shower,Null
225,WF,"Sharrott Creek Wildfire, Ravalli, Montana",2024-08-23,46.55770957,-114.18433,nar,USA,05-09-2024 14:35,2024-08-23,46.55770957,-114.18433,18.7,29.5,12.8,46,36.0,0.04,Null,6.0,Patchy rain possible,Null
226,EQ,MONTANA,2024-08-23,47.4765,-115.816333,nar,USA,25-08-2024 14:34,2024-08-23,47.4765,-115.816333,17.3,26.8,10.9,45,13.3,0.22,Null,6.0,Patchy rain possible,Null
227,EQ,"M 4.0 - 132 km SW of Manuel Ávila Camacho (Ponte Duro), Mexico",2024-08-23,14.87630857,-94.29,nar,MEX,05-09-2024 14:35,2024-08-23,14.87630857,-94.29,26.0,31.0,21.9,78,11.2,1.36,Null,7.0,Patchy rain possible,Null
228,EQ,"M 3.2 - 23 km N of Nelson Lagoon, Alaska",2024-08-23,56.26110857,-161.1548,nar,USA,05-09-2024 14:35,2024-08-23,56.26110857,-161.1548,9.9,10.8,8.9,89,13.3,1.1,Null,3.0,Light drizzle,Null
229,WF,"Chalky Point Wildfire, Rosebud, Montana",2024-08-22,45.77000857,-106.9085,nar,USA,05-09-2024 14:35,2024-08-22,45.77000857,-106.9085,23.4,30.3,16.4,42,23.8,0.32,Null,8.0,Sunny,Null
230,WF,"RANGE 77 Wildfire, Nye, Nevada",2024-08-22,37.29775857,-116.52825,nar,USA,05-09-2024 14:35,2024-08-22,37.29775857,-116.52825,24.4,30.9,18.3,13,46.1,0.0,Null,8.0,Sunny,Null
231,EQ,CENTRAL TEXAS,2024-08-22,29.688,-98.252,nar,USA,24-08-2024 14:36,2024-08-22,29.688,-98.252,32.1,39.5,26.1,52,28.8,5.64,Null,8.0,Thundery outbreaks possible,Null
232,WF,"Island Wildfire, Union, New Mexico",2024-08-22,36.99763657,-103.644364,nar,USA,05-09-2024 14:35,2024-08-22,36.99763657,-103.644364,23.8,32.3,16.9,46,22.7,0.62,Null,8.0,Partly cloudy,Null
233,EQ,"RAT ISLANDS, ALEUTIAN ISLANDS",2024-08-22,52.0455,178.364333,nar,USA,24-08-2024 14:36,2024-08-22,52.0455,178.364333,10.4,10.7,10.1,91,23.0,0.0,Null,4.0,Partly cloudy,Null
234,WF,"Sage Creek Wildfire, Pennington, South Dakota",2024-08-22,43.94284157,-102.355533,nar,USA,05-09-2024 14:35,2024-08-22,43.94284157,-102.355533,28.5,34.4,24.3,43,43.2,0.0,Null,8.0,Partly cloudy,Null
235,EQ,"GEORGIA, USA",2024-08-22,32.2165,-81.947333,nar,USA,24-08-2024 14:36,2024-08-22,32.2165,-81.947333,24.1,28.0,21.3,84,23.0,13.61,Null,6.0,Light rain shower,Null
236,EQ,"M 4.3 - 12 km SSW of Cabeza de Toro, Mexico",2024-08-20,15.88440857,-93.8359,nar,MEX,05-09-2024 14:35,2024-08-20,15.88440857,-93.8359,26.0,30.1,21.7,76,12.6,3.49,Null,7.0,Patchy rain possible,Null
237,EQ,TENNESSEE,2024-08-20,35.459833,-84.452833,nar,USA,22-08-2024 14:35,2024-08-20,35.459833,-84.452833,20.2,26.8,15.0,65,18.4,0.0,Null,6.0,Mist,Null
238,EQ,"M 2.6 - 88 km W of Point Sur, CA",2024-08-20,36.16617524,-122.8561667,nar,USA,05-09-2024 14:35,2024-08-20,36.16617524,-122.8561667,15.5,18.1,13.0,73,18.4,0.0,Null,5.0,Sunny,Null
239,EQ,SOUTHEASTERN ALASKA,2024-08-20,59.0244,-134.5398,nar,USA,22-08-2024 14:35,2024-08-20,59.0244,-134.5398,11.6,13.0,10.3,80,13.3,0.27,Null,3.0,Patchy rain possible,Null
240,EQ,"M 3.3 - 50 km ESE of Mud Bay, Alaska",2024-08-20,59.07340857,-134.5398,nar,USA,05-09-2024 14:35,2024-08-20,59.07340857,-134.5398,11.6,13.0,10.3,80,13.3,0.27,Null,3.0,Patchy rain possible,Null
241,TC,Tropical Cyclone ERNESTO-24,2024-08-20,14.4,-52.5,nar,BRB,22-08-2024 09:29,2024-08-20,14.4,-52.5,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
242,SW,Hurricane Ernesto,2024-08-20,49.04900857,-44.7,nar,CAN,27-08-2024 14:34,2024-08-20,49.04900857,-44.7,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
243,EQ,UTAH,2024-08-20,37.9215,-111.2735,nar,USA,22-08-2024 14:35,2024-08-20,37.9215,-111.2735,19.0,27.4,11.3,44,25.6,0.0,Null,7.0,Partly cloudy,Null
