date,event_name,lat,lng,continent,country_code,temperature,max_temperature,min_temperature,humidity,wind_speed,precipitation,uv_index,condition,event_type
03-10-2024,CALIFORNIA-NEVADA BORDER REGION,36.2714,-115.3037,nar,USA,29.3,36.7,22.7,13,8.6,0,9,Sunny,EQ
03-10-2024,Tropical Cyclone ELEVEN-E-24,14.2,-96.7,nar,MEX,22.9,23.4,22.3,96,6.8,29.14,5,Light rain shower,TC
03-10-2024,"M 2.5 - 11 km SE of Pinnacles, CA",36.52200857,-121.0491667,nar,USA,30.5,41.1,23.5,15,22,0,10,Sunny,EQ
03-10-2024,OKLAHOMA,35.904833,-95.160167,nar,USA,22.6,31,15.9,53,16.9,0,8,Sunny,EQ
03-10-2024,CENTRAL ALASKA,64.676,-146.3963,nar,USA,1.9,5.7,0,80,7.2,0,2,Overcast,EQ
03-10-2024,M 5.0 - northern Mid-Atlantic Ridge,21.36990857,-45.3988,nar,BRB,Null,Null,Null,Null,Null,Null,Null,Null,EQ
03-10-2024,WYOMING,41.248833,-110.445167,nar,USA,12.9,21,4.9,24,30.2,0,6,Sunny,EQ
03-10-2024,SOUTHERN ALASKA,61.921,-144.736167,nar,USA,2.8,7.6,0.1,75,10.1,0,2,Cloudy,EQ
03-10-2024,OKLAHOMA,35.541667,-96.7465,nar,USA,23.9,33.3,16.4,59,22.7,0,8,Sunny,EQ
03-10-2024,SOUTHERN CALIFORNIA,33.740167,-118.341333,nar,USA,17.2,22,14.2,93,12.2,0,5,Fog,EQ
02-10-2024,NEVADA,39.4919,-119.4919,nar,USA,22.3,31.2,14.1,18,25.6,0,8,Sunny,EQ
02-10-2024,UTAH,38.107833,-112.527833,nar,USA,18.2,27.1,11.5,19,19.4,0,7,Sunny,EQ
02-10-2024,M 4.0 - off the coast of Oregon,43.89360857,-129.4168,nar,USA,Null,Null,Null,Null,Null,Null,Null,Null,EQ
02-10-2024,NEAR COAST OF WASHINGTON,46.056,-124.850167,nar,USA,11.4,12.4,10.4,89,25.9,0,3,Overcast,EQ
02-10-2024,MAINE,45.278,-69.1878,nar,USA,12.9,14.7,10.8,77,11.9,0,3,Overcast,EQ
02-10-2024,"M 3.2 - 245 km SSE of Old Harbor, Alaska",55.40170857,-151.1584,nar,USA,Null,Null,Null,Null,Null,Null,Null,Null,EQ
02-10-2024,CENTRAL ALASKA,62.2247,-153.2839,nar,USA,-0.9,1.3,-2.8,77,7.2,0,2,Sunny,EQ
02-10-2024,CENTRAL ALASKA,63.9687,-144.8495,nar,USA,0.4,3.7,-2.4,80,6.1,0,1,Overcast,EQ
02-10-2024,"M 4.1 - 188 km SW of Port McNeill, Canada",49.32670857,-128.7411,nar,CAN,11.7,12,11.2,87,20.9,12.01,3,Light rain shower,EQ
02-10-2024,"M 2.6 - 7 km ENE of Chertsey, Canada",46.14610857,-73.8064,nar,CAN,11.1,13.6,9.9,93,11.2,21.35,3,Moderate rain,EQ
02-10-2024,ALASKA PENINSULA,56.923833,-158.354833,nar,USA,6.9,8.8,5.4,84,11.2,0.17,2,Patchy rain possible,EQ
02-10-2024,UTAH,39.673167,-111.132833,nar,USA,15.1,21.5,10.9,24,23,0,6,Sunny,EQ
02-10-2024,Tropical Cyclone JEBI-24,53.70073602,170.5,nar,USA,Null,Null,Null,Null,Null,Null,Null,Null,TC
03-10-2024,Tropical Cyclone KIRK-24,30.76205176,-49.07796238,nar,BMU,Null,Null,Null,Null,Null,Null,Null,Null,TC
02-10-2024,NEW JERSEY,40.7046,-74.7601,nar,USA,15.2,17.1,12.8,79,11.5,0,4,Overcast,EQ
02-10-2024,MONTANA,48.004333,-114.6295,nar,USA,12.3,15.8,8.4,37,21.2,0,5,Sunny,EQ
01-10-2024,"M 2.6 - 33 km N of Chenega, Alaska",60.40960857,-148.0856,nar,USA,5,9.5,1.7,68,8.6,0,2,Overcast,EQ
01-10-2024,"M 2.7 - 83 km S of Chitina, Alaska",60.82910857,-144.1884,nar,USA,7.6,11.5,5,55,12.2,0,3,Overcast,EQ
01-10-2024,MONTANA,47.666333,-114.183833,nar,USA,10.7,18.5,3.8,31,16.6,0,4,Cloudy,EQ
01-10-2024,OKLAHOMA,36.6385,-95.060333,nar,USA,20.3,27.1,14,53,27,0,7,Sunny,EQ
01-10-2024,CENTRAL ALASKA,64.8384,-158.5098,nar,USA,4,8.4,1.4,68,7.2,0,2,Cloudy,EQ
01-10-2024,Tropical Storm Joyce,23.04900857,-49,nar,ATG,Null,Null,Null,Null,Null,Null,Null,Null,SW
30-09-2024,Tropical Cyclone JOYCE-24,24.8,-48.9,nar,ATG,Null,Null,Null,Null,Null,Null,Null,Null,TC
02-10-2024,Tropical Cyclone ELEVEN-E-24,17.00073602,-94.9,nar,MEX,22.9,24.2,21.9,87,14,4.3,5,Light rain shower,TC
02-10-2024,Tropical Cyclone KIRK-24,35.30073602,-46.4,nar,CAN,Null,Null,Null,Null,Null,Null,Null,Null,TC
30-09-2024,Tropical Cyclone ISAAC-24,37.10073602,-54.1,nar,CAN,Null,Null,Null,Null,Null,Null,Null,Null,TC
30-09-2024,"M 2.7 - 19 km NNE of Kootenai, Idaho",48.53400857,-116.4545,nar,USA,7.2,12.5,2.8,46,13.3,0,4,Sunny,EQ
29-09-2024,"M 3.0 - 12 km NW of Kokhanok, Alaska",59.58210857,-154.904,nar,USA,7.9,8.7,6.2,82,42.8,6.03,2,Light rain shower,EQ
28-09-2024,"M 3.0 - 31 km SE of Mina, Nevada",38.21430857,-117.8881,nar,USA,19.7,28.5,11.7,24,28.1,0,7,Sunny,EQ
28-09-2024,Hurricane John in Mexico,16.75025874,-99.37597274,nar,MEX,25,26.6,23.9,88,14.8,13.52,6,Light rain shower,FL
27-09-2024,Tropical Cyclone HELENE-24,17.6,-82,nar,CYM,29.2,30.7,28.5,83,30.6,9.17,7,Overcast,TC
27-09-2024,Hurricane Isaac,37.84900857,-45.3,nar,CAN,Null,Null,Null,Null,Null,Null,Null,Null,SW
27-09-2024,"M 2.8 - 68 km NE of Arctic Village, Alaska",68.57300857,-144.2783,nar,USA,-2.2,-0.4,-4.5,93,6.5,0.65,1,Light snow showers,EQ
27-09-2024,M 4.4 - eastern Greenland,78.77220857,-19.7205,nar,GRL,Null,Null,Null,Null,Null,Null,Null,Null,EQ
26-09-2024,Wildfire in United States 1022461,43.66223077,-110.0542362,nar,USA,12.2,21.5,3.9,38,26.6,0,6,Sunny,WF
26-09-2024,"M 4.0 - 12 km E of Saanichton, Canada",48.62967524,-123.2478333,nar,USA,11,12.2,10.2,92,13,7.95,3,Moderate or heavy rain shower,EQ
26-09-2024,"LONG HOLLOW Wildfire, Whitman, Washington",46.73940857,-117.573,nar,USA,14.9,21.2,9.2,63,24.8,0,5,Mist,WF
27-09-2024,Tropical Cyclone JOHN-24,17.3,-100,nar,MEX,24.8,26,23.7,91,22.7,90.91,6,Moderate or heavy rain shower,TC
27-09-2024,Hurricane Helene,37.54900857,-85.5,nar,USA,19.7,20.5,19.3,96,38.9,140.63,5,Moderate or heavy rain shower,SW
26-09-2024,"M 2.9 - 2 km N of Álvaro Obregón, Mexico",19.42710857,-99.2037,nar,MEX,13.6,14,13.1,97,12.2,69.86,3,Moderate rain,EQ
25-09-2024,"M 3.2 - 14 km S of Eunice, New Mexico",32.35540857,-103.1818,nar,USA,23.4,30.6,17.3,50,25.6,0,8,Sunny,EQ
25-09-2024,"GOOSMUS Wildfire, Ferry, Washington",48.99584157,-118.554467,nar,CAN,16.1,22.5,10.1,57,37.1,0,5,Overcast,WF
25-09-2024,"KELLY LANE Wildfire, Yakima, Washington",46.68670857,-120.3753,nar,USA,18.1,24.3,10.8,55,35.6,0,5,Thundery outbreaks possible,WF
25-09-2024,"M 3.3 - 102 km SE of Leilani Estates, Hawaii",18.88950857,-154.2073,nar,USA,23,24.2,21.9,78,15.1,0.96,5,Patchy rain possible,EQ
25-09-2024,"M 2.7 - 8 km NE of Cedar Point, Kansas",38.37220857,-96.7606,nar,USA,18.9,26.2,11,63,16.6,0,7,Sunny,EQ
24-09-2024,"M 2.8 - 87 km WNW of Petrolia, CA",40.49017524,-125.3045,nar,USA,20.9,27.5,16.1,56,7.6,0,6,Overcast,EQ
23-09-2024,"M 2.9 - 5 km W of Parkwood, CA",36.96850857,-120.0948333,nar,USA,27.5,39.9,16.5,31,13.3,0,9,Sunny,EQ
23-09-2024,"M 4.4 - 24 km WNW of Pointe-Noire, Guadeloupe",16.38790857,-61.9901,nar,FRA,29,29.4,28.3,70,22,1.46,7,Partly cloudy,EQ
23-09-2024,"M 2.9 - 12 km SE of Desert Aire, Washington",46.65767524,-119.7968333,nar,USA,19.9,27.8,12.8,59,18.4,0,7,Sunny,EQ
23-09-2024,Ocean Heat for Hurricane Helene,25.71745534,-88.40236686,nar,USA,Null,Null,Null,Null,Null,Null,Null,Null,TC
22-09-2024,"M 2.5 - 36 km WNW of Kotlik, Alaska",63.16400857,-164.2482,nar,USA,4.1,6.9,1.8,68,41.4,0,3,Partly cloudy,EQ
22-09-2024,M 4.3 - Reykjanes Ridge,55.26720857,-35.238,nar,GRL,Null,Null,Null,Null,Null,Null,Null,Null,EQ
22-09-2024,"ANIMAL Wildfire, Jefferson, Oklahoma",34.22328657,-97.946306,nar,USA,26.7,31.7,21.2,59,32.4,0,7,Overcast,WF
22-09-2024,"M 2.9 - 71 km N of Kiana, Alaska",67.66660857,-160.4719,nar,USA,-0.1,3.9,-3,62,26.3,0,2,Sunny,EQ
22-09-2024,"M 2.9 - 172 km W of Tofino, Canada",49.13810857,-128.2648,nar,CAN,13.3,13.7,12.9,97,23.4,75.5,3,Moderate or heavy rain with thunder,EQ
22-09-2024,"M 4.4 - 12 km ESE of Le Vauclin, Martinique",14.56770857,-60.7259,nar,FRA,28.4,30,27.2,78,16.6,1.47,7,Patchy rain possible,EQ
26-09-2024,Tropical Cyclone ISAAC-24,38.2,-45.5,nar,CAN,Null,Null,Null,Null,Null,Null,Null,Null,TC
26-09-2024,Hurricane Helene,27.94900857,-84.6,nar,USA,27,28.7,25.1,85,90.7,57.47,6,Light rain shower,SW
26-09-2024,Hurricane Isaac,37.34900857,-51.7,nar,CAN,Null,Null,Null,Null,Null,Null,Null,Null,SW
22-09-2024,Hurricane Helene Stirs Up Gulf Coast Waters,29.09491791,-83.52274697,nar,USA,27.7,33,22.6,69,9.7,0,7,Mist,TC
22-09-2024,An Uncommonly Strong Atmospheric River,54.49904077,-137.5410272,nar,USA,Null,Null,Null,Null,Null,Null,Null,Null,SW
21-09-2024,"M 4.7 - 22 km SW of Placeres del Oro, Mexico",18.16150857,-101.0743,nar,MEX,27.6,30.2,24.9,75,10.8,0,8,Partly cloudy,EQ
21-09-2024,"Brigade Wildfire, Coconino, Arizona",35.19362557,-111.720667,nar,USA,12.3,15.8,9.5,56,21.2,0,4,Thundery outbreaks possible,WF
21-09-2024,"M 2.9 - 14 km W of Pistol River, Oregon",42.30867524,-124.5663333,nar,USA,15.2,18.5,12.4,72,36.7,0,5,Partly cloudy,EQ
20-09-2024,"Thompson Hill Wildfire, Comanche, Oklahoma",34.75596157,-98.555844,nar,USA,31,39.5,22.7,46,28.1,0,9,Sunny,WF
20-09-2024,"M 4.1 - 13 km S of Miguel Auza, Mexico",24.21740857,-103.4511,nar,MEX,18.1,23.8,12.9,74,14.4,0,5,Fog,EQ
23-09-2024,Hurricane John,14.64900857,-98.6,nar,MEX,26.3,28.8,24.8,83,17.6,13.35,6,Light rain shower,SW
23-09-2024,Tropical Cyclone TEN-E-24,16.30073602,-94.1,nar,MEX,23.9,26.2,20.7,86,6.8,11.03,6,Light rain shower,TC
19-09-2024,"M 2.8 - 123 km NNW of Arctic Village, Alaska",69.16970857,-146.8919,nar,USA,2.6,5.7,0.4,72,5.8,0.18,2,Patchy rain possible,EQ
19-09-2024,"M 2.6 - 1 km S of Old Monroe, Missouri",38.96700857,-90.74683333,nar,USA,24.4,32,16.8,60,16.2,0,8,Partly cloudy,EQ
19-09-2024,"M 4.2 - 265 km ESE of Attu Station, Alaska",51.69050857,176.5355,nar,USA,9.5,9.9,9.2,96,42.8,17.92,2,Light rain shower,EQ
19-09-2024,"M 3.4 - 7 km SW of Danville, Kansas",37.28190857,-97.949,nar,USA,29.8,37.7,22.3,55,28.4,1.06,9,Sunny,EQ
19-09-2024,"M 2.8 - 297 km SW of Yakutat, Alaska",57.50400857,-142.9145,nar,USA,Null,Null,Null,Null,Null,Null,Null,Null,EQ
18-09-2024,"M 4.0 - 11 km SW of Unalakleet, Alaska",63.76419143,-160.9768,nar,USA,6.4,7.4,5.6,90,16.6,3.59,2,Light rain shower,EQ
18-09-2024,"M 4.0 - Rat Islands, Aleutian Islands, Alaska",52.04750857,178.2976,nar,USA,9.5,9.8,9.2,90,30.6,0.31,2,Patchy rain possible,EQ
17-09-2024,"Livingston Draw Wildfire, Johnson, Wyoming",44.43512557,-106.078367,nar,USA,17,25,12,55,53.6,0,6,Overcast,WF
16-09-2024,"Prairie Canyon Wildfire, Grand, Utah",39.28284157,-109.064667,nar,USA,19.7,26.5,13.7,44,36.7,4.03,6,Patchy light rain with thunder,WF
16-09-2024,"Homestead Wildfire, Sheridan, Montana",48.52930857,-104.567,nar,USA,22.9,30.6,15.5,43,23,0.53,8,Sunny,WF
16-09-2024,"M 4.7 - 278 km WNW of Port McNeill, Canada",51.44690857,-130.841,nar,CAN,13.7,14.1,13.1,91,20.2,11.5,3,Light rain,EQ
16-09-2024,Tropical Cyclone GORDON-24,19.60073602,-49.5,nar,BRB,Null,Null,Null,Null,Null,Null,Null,Null,TC
16-09-2024,"M 4.0 - 172 km E of Attu Station, Alaska",52.76270857,175.7343,nar,USA,9.1,9.8,8.7,90,34.2,0.57,2,Patchy rain possible,EQ
16-09-2024,"Kilauea Volcano, Hawaii",19.47000857,-155.287,nar,USA,24.2,25.2,23.2,84,16.6,10.77,6,Light rain shower,VO
15-09-2024,"M 2.5 - 6 km E of Elgin, South Carolina",34.2233419,-80.72466667,nar,USA,23.5,28.2,19.8,71,27.7,1.65,6,Light drizzle,EQ
15-09-2024,"M 6.5 - 272 km WNW of Port McNeill, Canada",51.65310857,-130.6214,nar,CAN,12.9,13.5,12.2,82,23.4,0.1,3,Overcast,EQ
15-09-2024,"M 5.0 - 215 km W of Adak, Alaska",52.15210857,-179.7552,nar,USA,8.7,9.6,8,92,28.1,0.18,2,Patchy rain possible,EQ
14-09-2024,"M 3.6 - 119 km NE of Miches, Dominican Republic",19.75850857,-68.2031,nar,DOM,28.6,30.8,27,79,22.3,2.29,7,Patchy rain possible,EQ
14-09-2024,"M 2.8 - 19 km SE of Anaktuvuk Pass, Alaska",68.04570857,-151.464,nar,USA,1.6,4.3,-0.7,88,15.1,0.37,1,Light freezing rain,EQ
14-09-2024,"M 2.6 - 13 km WSW of Mosquito Lake, Alaska",59.54690857,-136.3231,nar,CAN,10,12.8,5.9,79,10.1,0.05,3,Patchy rain possible,EQ
14-09-2024,"M 2.5 - 44 km NNE of Deering, Alaska",66.46140857,-162.1792,nar,USA,8.2,9.8,6.9,77,38.5,4.57,2,Light drizzle,EQ
14-09-2024,"M 3.4 - 9 km SSE of Saratoga, Wyoming",41.43420857,-106.751,nar,USA,14,23.9,5.4,20,30.6,0,6,Sunny,EQ
14-09-2024,"M 2.5 - 10 km NE of Tilden, Texas",28.57900857,-98.477,nar,USA,30.5,36.6,25.4,55,23.4,0,8,Cloudy,EQ
13-09-2024,"La Bonte Wildfire, Converse, Wyoming",42.47850857,-105.527833,nar,USA,17.3,24.1,10.7,24,31.3,0,6,Sunny,WF
12-09-2024,"Manderson Wildfire, Oglala Lakota, South Dakota",43.40383263,-102.4504253,nar,USA,26.7,33.8,19.9,23,46.8,0.33,8,Partly cloudy,WF
12-09-2024,"M 2.7 - 15 km NNW of Amanda Park, Washington",47.63017524,-123.998,nar,USA,12.9,15.6,10.9,87,11.9,0,5,Partly cloudy,EQ
12-09-2024,"Cedar Creek Wildfire, Sioux, North Dakota",46.13547127,-101.2336063,nar,USA,27.4,34.9,20.2,27,48.2,4.45,7,Patchy rain possible,WF
12-09-2024,"M 2.8 - 35 km NE of South Pender Harbour, Canada",49.86810857,-123.6291,nar,CAN,13.7,16.1,11,80,13.3,0.01,4,Cloudy,EQ
12-09-2024,Tropical Cyclone FRANCINE-24,24.4,-96.2,nar,MEX,28.7,29.8,27.6,75,22.7,0.79,7,Partly cloudy,TC
12-09-2024,"Power Dam Road Wildfire, Mellette, South Dakota",43.62678637,-100.7616667,nar,USA,28.4,35.1,21.5,22,45.7,0,9,Sunny,WF
12-09-2024,"Bear Creek Wildfire, Albany, Wyoming",41.73728657,-105.458417,nar,USA,16.4,23.4,9.2,30,42.8,0,6,Partly cloudy,WF
12-09-2024,"M 2.8 - 38 km WNW of Lake Minchumina, Alaska",64.09370857,-153.0173,nar,USA,6.8,10.1,4.2,86,11.2,4.91,3,Light rain,EQ
12-09-2024,"M 3.9 - 158 km NNE of Cruz Bay, U.S. Virgin Islands",19.69230857,-64.1881,nar,VGB,29,29.6,28.4,75,24.5,1.35,6,Patchy rain possible,EQ
11-09-2024,"Short Draw Wildfire, Campbell, Wyoming",45.00417557,-105.61705,nar,USA,24.2,30.4,20.1,25,38.5,0.09,7,Patchy rain possible,WF
11-09-2024,"M 2.5 - 4 km WNW of Claysville, Pennsylvania",40.18170857,-80.4549,nar,USA,20.2,28.6,12.9,53,10.1,0,7,Sunny,EQ
11-09-2024,"M 4.3 - 8 km W of Villa Elisa, Dominican Republic",19.72740857,-71.3481,nar,DOM,27.8,35.7,23.1,71,15.8,6.75,8,Light rain shower,EQ
11-09-2024,"M 3.0 - 21 km WSW of Elfin Cove, Alaska",58.17920857,-136.6788,nar,USA,10.1,11.1,8.4,86,9.4,1.23,3,Patchy rain possible,EQ
10-09-2024,"Point Wildfire, Maricopa, Arizona",34.01292557,-112.042139,nar,USA,34.3,38.5,29.8,14,14,0,9,Sunny,WF
10-09-2024,"Siphon Wildfire, Pinal, Arizona",33.48805857,-111.441367,nar,USA,33.2,38.9,27.5,13,12.6,0,9,Sunny,WF
10-09-2024,"M 3.2 - 63 km S of Alcan Border, Alaska",62.15340857,-141.0303,nar,USA,9.4,14.8,5.5,65,4,0.11,3,Patchy rain possible,EQ
10-09-2024,M 3.8 - North Atlantic Ocean,23.05760857,-64.0185,nar,VGB,Null,Null,Null,Null,Null,Null,Null,Null,EQ
10-09-2024,"DRY CREEK Wildfire, Gilliam, Oregon",45.40026957,-120.015819,nar,USA,20.4,26.5,15.6,32,29.5,0,7,Sunny,WF
10-09-2024,Francine Bears Down on Louisiana,28.56048653,-94.79289941,nar,USA,25.2,26.3,24,83,24.8,7.07,6,Light rain shower,SW
09-09-2024,"M 2.6 - 160 km W of Yachats, Oregon",44.42590857,-126.1177,nar,USA,14.6,19.2,11.1,86,20.5,0,4,Mist,EQ
13-09-2024,Tropical Storm Ileana,20.64900857,-108.3,nar,MEX,Null,Null,Null,Null,Null,Null,Null,Null,SW
12-09-2024,Tropical Storm Francine,33.84900857,-89.8,nar,USA,18.8,20.4,16.5,95,31.3,73.09,5,Heavy rain,SW
09-09-2024,"WEST WARM SPRINGS Wildfire, Hot Springs, Wyoming",43.65689157,-108.11155,nar,USA,25.3,32.4,18.5,17,28.8,0,8,Partly cloudy,WF
09-09-2024,"M 3.5 - 65 km SSW of Cordova, Alaska",60.05090857,-146.2138,nar,USA,8.8,9.3,8.1,93,9,4.67,2,Light drizzle,EQ
09-09-2024,"M 2.5 - 5 km NNW of Smiths Ferry, Idaho",44.39967524,-116.1138333,nar,USA,18.4,27.6,10.2,33,17.6,0,7,Sunny,EQ
09-09-2024,"M 2.5 - 71 km SE of Chignik, Alaska",55.95690857,-157.4901,nar,USA,10.1,11.7,8,89,24.5,2.46,3,Patchy rain possible,EQ
09-09-2024,"M 4.1 - 284 km S of Nikolski, Alaska",50.43630857,-169.1405,nar,USA,Null,Null,Null,Null,Null,Null,Null,Null,EQ
08-09-2024,"M 2.6 - 34 km NNW of Nara Visa, New Mexico",35.94750857,-103.2288,nar,USA,21.8,29.5,16.3,44,29.5,0.82,7,Sunny,EQ
08-09-2024,"M 2.5 - 16 km NW of Portage Creek, Alaska",59.07150857,-157.8832,nar,USA,10.1,11.2,9.5,91,10.8,7.53,3,Light drizzle,EQ
08-09-2024,"M 2.5 - 9 km NW of Chiniak, Alaska",57.72340857,-152.3999,nar,USA,10.8,12.2,9.7,87,22.7,0.05,3,Overcast,EQ
08-09-2024,Wildfire in United States 1022036,34.36060869,-117.7015577,nar,USA,27.5,33.1,23.5,28,15.1,0.03,7,Patchy rain possible,WF
08-09-2024,"TABLE Wildfire, Owyhee, Idaho",42.61469057,-115.871036,nar,USA,28.4,36.6,22.1,14,31,0.2,8,Patchy rain possible,WF
08-09-2024,"M 3.1 - 5 km ENE of Bancroft, Idaho",42.78680857,-111.8242,nar,USA,19.5,28.8,11.5,22,26.6,0.05,6,Patchy rain possible,EQ
08-09-2024,"M 3.4 - 15 km SW of Thatcher, Utah",41.63500857,-112.4205,nar,USA,23,32,14.8,21,21.2,0.17,7,Patchy rain possible,EQ
07-09-2024,"M 4.5 - 57 km SSE of Santiago de Cuba, Cuba",19.60610857,-75.5887,nar,CUB,27,34,20.5,77,13,0.72,7,Patchy rain possible,EQ
07-09-2024,"M 3.9 - 66 km SSE of Akhiok, Alaska",56.45650857,-153.7058,nar,USA,11.5,13.4,9.8,88,13,0.04,3,Patchy rain possible,EQ
07-09-2024,"M 4.0 - 43 km N of Petit Valley, Trinidad and Tobago",11.14210857,-61.5627,nar,TTO,27.4,30.9,25,79,13,2.21,7,Patchy rain possible,EQ
07-09-2024,"ROBLAR Wildfire, San Diego, California",33.43604457,-117.351694,nar,USA,28.4,35.1,22.1,48,18,0,9,Partly cloudy,WF
07-09-2024,"Davis Wildfire, Washoe, Nevada",39.35400857,-119.8275,nar,USA,22.3,29.9,16.3,26,46.8,0,6,Overcast,WF
07-09-2024,"Frog Wildfire, Custer, Idaho",44.13184157,-114.525667,nar,USA,17,27.1,7.7,23,21.2,0,7,Partly cloudy,WF
07-09-2024,"FLAT TOP Wildfire, Lake, Oregon",43.54605857,-121.102133,nar,USA,21.8,26.9,17.9,28,21.6,0.11,6,Overcast,WF
07-09-2024,"Bowman Well Wildfire, Lake, Oregon",43.34489157,-120.737117,nar,USA,21.8,26.9,17.9,28,21.6,0.11,6,Overcast,WF
10-09-2024,Tropical Storm Francine,24.44900857,-96.2,nar,MEX,24.7,26.7,22.7,83,48.6,17.86,6,Moderate or heavy rain shower,SW
10-09-2024,Tropical Cyclone FRANCINE-24,28.9,-92.9491194,nar,USA,24.1,28.6,21.3,86,16.2,3.53,6,Light rain shower,TC
06-09-2024,"M 2.8 - 20 km W of Beaver, Alaska",66.41580857,-147.8472,nar,USA,12.3,17.4,8.4,67,8.6,0,4,Overcast,EQ
06-09-2024,Wildfire in United States 1022094,43.59746578,-121.0691725,nar,USA,23.4,29.4,18.4,20,27.4,0,6,Cloudy,WF
06-09-2024,Wildfire in United States 1022091,44.97111998,-120.0516264,nar,USA,27.7,36,19.6,19,20.9,0,9,Sunny,WF
06-10-2024,Thunder shower with strong wind at Bengaluru,16.157116,74.88981563,asia,IND,25.5,29.6,20.7,70,21.2,5.87,6,Patchy rain possible,SW
06-10-2024,Moderate Rain at Thiruvananthapuram,9.814518,77.00296078,asia,IND,24.5,29.2,22.6,83,7.2,10.01,6,Light rain shower,SW
06-10-2024,Light Thunderstorms at Mumbai,18.9711715,72.82614843,asia,IND,28.6,30.7,26.8,74,16.2,6.98,7,Patchy light rain with thunder,SW
06-10-2024,Thunderstorm with Lightning at Ranchi,22.609442,86.37778684,asia,IND,27.7,31.8,24,69,5.8,0,8,Partly cloudy,SW
06-10-2024,Moderate Rain at Agartala,23.502829,91.59885557,asia,IND,26.4,30.7,23.5,88,9.7,2.72,7,Light rain shower,SW
06-10-2024,Moderate Rain at Lucknow,26.728854,80.79727383,asia,IND,28.9,34,25.1,62,11.2,0,8,Partly cloudy,SW
06-10-2024,Thunderstorm with Lightning at Kolkata,22.332123,86.99685155,asia,IND,28.6,33.4,25.2,70,13.7,0.13,7,Patchy rain possible,SW
06-10-2024,Lightning at SDMA,18.919476,84.58434189,asia,IND,27.7,32.1,24.9,75,8.3,0.01,8,Sunny,SW
06-10-2024,Tropical Cyclone TWENTYONE-24,41.7,158.3,asia,RUS,Null,Null,Null,Null,Null,Null,Null,Null,TC
06-10-2024,Moderate Rain at Lucknow,26.24707,80.97296797,asia,IND,28.8,34.1,24.9,62,12.2,0,8,Partly cloudy,SW
06-10-2024,"M 4.1 - 255 km NW of Ozernovskiy, Russia",52.99910857,153.5981,asia,RUS,7.3,10.2,4.8,73,23,0,4,Sunny,EQ
06-10-2024,Flood at CWC,26.805781,92.88,asia,IND,23.6,25.7,21.8,94,10.8,2.49,6,Light rain shower,FL
06-10-2024,Light Thunderstorms at Mumbai,19.156937,74.85524168,asia,IND,26.3,30,23.5,65,16.9,2.93,7,Patchy rain possible,SW
06-10-2024,"Thunderstorm, Lightning at Hyderabad",17.7153925,80.57148119,asia,IND,26.4,31,22.5,80,7.9,6.55,7,Patchy light rain with thunder,SW
06-10-2024,Moderate Rain at Lucknow,27.052994,82.04317482,asia,IND,27.9,32.8,24.1,69,10.8,0.01,7,Patchy rain possible,SW
06-10-2024,Light Thunderstorms at Ranchi,22.428491,85.53298408,asia,IND,26.5,31.6,22.1,68,4.3,0,8,Sunny,SW
06-10-2024,Thunderstorm with Lightning at Kolkata,22.5406425,88.35567324,asia,IND,28.5,32.2,26,76,11.5,4.59,7,Patchy rain possible,SW
06-10-2024,Thunderstorm with Lightning at Kolkata,22.685936,88.66191766,asia,IND,28,31.6,25.3,79,11.5,7.79,7,Light rain shower,SW
06-10-2024,"BONIN ISLANDS, JAPAN REGION",28.0963,139.7675,asia,JPN,Null,Null,Null,Null,Null,Null,Null,Null,EQ
06-10-2024,"M 4.7 - Bonin Islands, Japan region",28.14530857,139.7675,asia,JPN,Null,Null,Null,Null,Null,Null,Null,Null,EQ
06-10-2024,Flood at CWC,26.195781,85.67,asia,IND,25.9,29.8,22.9,86,20.9,12.41,6,Light rain shower,FL
06-10-2024,Flood at CWC,25.535781,86.72,asia,IND,25.7,29.8,23.6,88,15.5,7.47,6,Light rain shower,FL
06-10-2024,Thunderstorm with Lightning at Kolkata,24.287605,88.37402162,asia,IND,26,29.5,24.1,89,16.6,41.59,6,Light rain shower,SW
06-10-2024,Moderate Thunderstorms with surface wind at Bengaluru,15.3475475,76.80389465,asia,IND,27,31.3,24.3,69,10.4,10.54,7,Light rain shower,SW
06-10-2024,Flood at CWC,26.325781,87.54,asia,IND,25.6,29.4,23.4,86,19.4,1,6,Light rain shower,FL
06-10-2024,Flood at CWC,27.925781,78.86,asia,IND,29.1,33.9,24.3,62,13.7,0.74,7,Moderate rain at times,FL
06-10-2024,Flood at CWC,27.485781,94.91,asia,IND,23.5,26.3,21.6,93,8.3,8.05,6,Light rain shower,FL
06-10-2024,Thunder shower at Kolkata,21.7371565,88.77310666,asia,IND,29.2,29.9,28.6,73,16.9,1.33,6,Patchy rain possible,SW
06-10-2024,"Drought in Albania, Bulgaria, Cyprus, Spain, France, Greece, Italy, The Republic of North Macedonia, Malta, Türkiye",38.565,28.92475,asia,TUR,20.5,27.2,15.9,39,22.7,0.12,7,Sunny,DR
06-10-2024,"Drought in Bangladesh, India",23.5,88.5,asia,IND,27.7,32.2,25,81,13.7,8.32,7,Light rain shower,DR
05-10-2024,"Lightning, Gusty winds, and Thunderstorm at Chandigarh",30.421655,76.09313587,asia,IND,28.5,36.3,23,52,21.6,0.92,8,Patchy rain possible,SW
